"Users","Charline","PELLERIN","OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","Corporate","Département Compatble","Comptable","109","+33 1 42 92 81 14","75008","Paris","55 Rue du Faubourg Saint-Honoré","Corporate User","CN=DUPERRÉ Hugues (hugues.duperre),OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","FR","GRP_DPT_CPT","GRP_MET_CPT"
"Users","Patience","DURANSEAU","OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","Corporate","Département Compatble","Comptable","109","+33 1 42 92 81 15","75008","Paris","55 Rue du Faubourg Saint-Honoré","Corporate User","CN=DUPERRÉ Hugues (hugues.duperre),OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","FR","GRP_DPT_CPT","GRP_MET_CPT"
"Users","Scoville","BOLDUC","OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","Corporate","Département Compatble","Comptable","109","+33 1 42 92 81 16","75008","Paris","55 Rue du Faubourg Saint-Honoré","Corporate User","CN=DUPERRÉ Hugues (hugues.duperre),OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","FR","GRP_DPT_CPT","GRP_MET_CPT"
"Users","Denis","GIRARD","OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","Corporate","Développement des affaires","Responsable du développement des affaires","110","+33 1 42 92 81 17","75008","Paris","55 Rue du Faubourg Saint-Honoré","Corporate User","CN=DAIGLE Jacques (jacques.daigle),OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","FR","GRP_DPT_DEA","GRP_MET_REA"
"Users","Antoine","PICHETTE","OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","Corporate","Développement des affaires","Commercial","111","+33 1 42 92 81 18","75008","Paris","55 Rue du Faubourg Saint-Honoré","Corporate User","CN=GIRARD Denis (denis.girard),OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","FR","GRP_DPT_DEA","GRP_MET_CML"
"Users","Alexandre","HERVÉ","OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","Corporate","Développement des affaires","Commercial","111","+33 1 42 92 81 19","75008","Paris","55 Rue du Faubourg Saint-Honoré","Corporate User","CN=GIRARD Denis (denis.girard),OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","FR","GRP_DPT_DEA","GRP_MET_CML"
"Users","Amabella","GLADU","OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","Corporate","Développement des affaires","Commercial","111","+33 1 42 92 81 20","75008","Paris","55 Rue du Faubourg Saint-Honoré","Corporate User","CN=GIRARD Denis (denis.girard),OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","FR","GRP_DPT_DEA","GRP_MET_CML"
"Users","Didie","JOLY","OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","Corporate","Développement des affaires","Commercial","111","+33 1 42 92 81 21","75008","Paris","55 Rue du Faubourg Saint-Honoré","Corporate User","CN=GIRARD Denis (denis.girard),OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","FR","GRP_DPT_DEA","GRP_MET_CML"
"Users","Pascaline","ARSENAULT","OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","Corporate","Développement des affaires","Assistante Commercial","111","+33 1 42 92 81 22","75008","Paris","55 Rue du Faubourg Saint-Honoré","Corporate User","CN=GIRARD Denis (denis.girard),OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","FR","GRP_DPT_DEA","GRP_MET_ASC"
"Users","Jeanne","VILLENEUVE","OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","Corporate","Marketing & Communication","Responsable Marketing & Communication","112","+33 1 42 92 81 23","75008","Paris","55 Rue du Faubourg Saint-Honoré","Corporate User","CN=DAIGLE Jacques (jacques.daigle),OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","FR","GRP_DPT_MRK","GRP_MET_REM"
"Users","Nathalie","SAUVÉ","OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","Corporate","Marketing & Communication","Chargé de communication","122","+33 1 42 92 81 24","75008","Paris","55 Rue du Faubourg Saint-Honoré","Corporate User","CN=VILLENEUVE Jeanne (jeanne.villeneuve),OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","FR","GRP_DPT_MRK","GRP_MET_CDC"
"Users","Océane","LÉVESQUE","OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","Corporate","Marketing & Communication","Chargé de communication","122","+33 1 42 92 81 25","75008","Paris","55 Rue du Faubourg Saint-Honoré","Corporate User","CN=VILLENEUVE Jeanne (jeanne.villeneuve),OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","FR","GRP_DPT_MRK","GRP_MET_CDC"
"Users","Sophie","ST-JACQUES","OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","Corporate","Marketing & Communication","Webmaster","122","+33 1 42 92 81 26","75008","Paris","55 Rue du Faubourg Saint-Honoré","Corporate User","CN=VILLENEUVE Jeanne (jeanne.villeneuve),OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","FR","GRP_DPT_MRK","GRP_MET_WEB"
"Users","Maurice","CYR","OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","Corporate","Département technique","Responsable département technique","123","+33 1 42 92 81 27","75008","Paris","55 Rue du Faubourg Saint-Honoré","Corporate User","CN=DAIGLE Jacques (jacques.daigle),OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","FR","GRP_DPT_TEC","GRP_MET_RET"
"Users","Marjolaine","PROULX","OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","Corporate","Opérationnel","Responsable Opérationnel","124","+33 1 42 92 81 28","75008","Paris","55 Rue du Faubourg Saint-Honoré","Corporate User","CN=CYR Maurice (maurice.cyr),OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","FR","GRP_DPT_OPE","GRP_MET_REO"
"Users","Brice","PATENAUDE","OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","Corporate","Opérationnel","Technicien","125","+33 1 42 92 81 29","75008","Paris","55 Rue du Faubourg Saint-Honoré","Corporate User","CN=PROULX Marjolaine (marjolaine.proulx),OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","FR","GRP_DPT_OPE","GRP_MET_TCH"
"Users","Eugenia","PARMENTIER","OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","Corporate","Opérationnel","Technicien","125","+33 1 42 92 81 30","75008","Paris","55 Rue du Faubourg Saint-Honoré","Corporate User","CN=PROULX Marjolaine (marjolaine.proulx),OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","FR","GRP_DPT_OPE","GRP_MET_TCH"
"Users","Audric","COURSE","OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","Corporate","Opérationnel","Technicien","125","+33 1 42 92 81 31","75008","Paris","55 Rue du Faubourg Saint-Honoré","Corporate User","CN=PROULX Marjolaine (marjolaine.proulx),OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","FR","GRP_DPT_OPE","GRP_MET_TCH"
"Users","Fabrice","DESNAULIERS","OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","Corporate","Opérationnel","Technicien","125","+33 1 42 92 81 32","75008","Paris","55 Rue du Faubourg Saint-Honoré","Corporate User","CN=PROULX Marjolaine (marjolaine.proulx),OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","FR","GRP_DPT_OPE","GRP_MET_TCH"
"Users","Louis","LÉVEILLÉ","OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","Corporate","Opérationnel","Technicien","125","+33 1 42 92 81 33","75008","Paris","55 Rue du Faubourg Saint-Honoré","Corporate User","CN=PROULX Marjolaine (marjolaine.proulx),OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","FR","GRP_DPT_OPE","GRP_MET_TCH"
"Users","Guillaume","DUPERRÉ","OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","Corporate","Opérationnel","Technicien","125","+33 1 42 92 81 34","75008","Paris","55 Rue du Faubourg Saint-Honoré","Corporate User","CN=PROULX Marjolaine (marjolaine.proulx),OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","FR","GRP_DPT_OPE","GRP_MET_TCH"
"Users","Pierre","LEBATELIER","OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","Corporate","Opérationnel","Technicien","125","+33 1 42 92 81 35","75008","Paris","55 Rue du Faubourg Saint-Honoré","Corporate User","CN=PROULX Marjolaine (marjolaine.proulx),OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","FR","GRP_DPT_OPE","GRP_MET_TCH"
"Users","Guerin","SAUCIER","OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","Corporate","Opérationnel","Technicien","125","+33 1 42 92 81 36","75008","Paris","55 Rue du Faubourg Saint-Honoré","Corporate User","CN=PROULX Marjolaine (marjolaine.proulx),OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","FR","GRP_DPT_OPE","GRP_MET_TCH"
"Users","Rive","ANGELIER","OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","Corporate","Opérationnel","Administrateur Système","126","+33 1 42 92 81 37","75008","Paris","55 Rue du Faubourg Saint-Honoré","Corporate User","CN=PROULX Marjolaine (marjolaine.proulx),OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","FR","GRP_DPT_OPE","GRP_MET_ASY"
"Users","Roslyn","ROUSSEAU","OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","Corporate","Opérationnel","Administrateur Système","126","+33 1 42 92 81 38","75008","Paris","55 Rue du Faubourg Saint-Honoré","Corporate User","CN=PROULX Marjolaine (marjolaine.proulx),OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","FR","GRP_DPT_OPE","GRP_MET_ASY"
"Users","Audric","DE LA VERGNE","OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","Corporate","Opérationnel","Administrateur Système","126","+33 1 42 92 81 39","75008","Paris","55 Rue du Faubourg Saint-Honoré","Corporate User","CN=PROULX Marjolaine (marjolaine.proulx),OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","FR","GRP_DPT_OPE","GRP_MET_ASY"
"Users","Sylvie","DOSTIE","OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","Corporate","Opérationnel","Administrateur Système","126","+33 1 42 92 81 40","75008","Paris","55 Rue du Faubourg Saint-Honoré","Corporate User","CN=PROULX Marjolaine (marjolaine.proulx),OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","FR","GRP_DPT_OPE","GRP_MET_ASY"
"Users","Daniel","BELLEMARE","OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","Corporate","Opérationnel","Administrateur Système","126","+33 1 42 92 81 41","75008","Paris","55 Rue du Faubourg Saint-Honoré","Corporate User","CN=PROULX Marjolaine (marjolaine.proulx),OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","FR","GRP_DPT_OPE","GRP_MET_ASY"
"Users","Thomas","CHATIGNY","OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","Corporate","Opérationnel","Administrateur Système","126","+33 1 42 92 81 42","75008","Paris","55 Rue du Faubourg Saint-Honoré","Corporate User","CN=PROULX Marjolaine (marjolaine.proulx),OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","FR","GRP_DPT_OPE","GRP_MET_ASY"
"Users","Patrick","DESPINS","OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","Corporate","Opérationnel","Administrateur Système","126","+33 1 42 92 81 43","75008","Paris","55 Rue du Faubourg Saint-Honoré","Corporate User","CN=PROULX Marjolaine (marjolaine.proulx),OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","FR","GRP_DPT_OPE","GRP_MET_ASY"
"Users","Julien","ROCHELEAU","OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","Corporate","Opérationnel","Administrateur Système","126","+33 1 42 92 81 44","75008","Paris","55 Rue du Faubourg Saint-Honoré","Corporate User","CN=PROULX Marjolaine (marjolaine.proulx),OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","FR","GRP_DPT_OPE","GRP_MET_ASY"
"Users","Evrard","DEGRASSE","OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","Corporate","Opérationnel","Administrateur Réseaux","127","+33 1 42 92 81 45","75008","Paris","55 Rue du Faubourg Saint-Honoré","Corporate User","CN=PROULX Marjolaine (marjolaine.proulx),OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","FR","GRP_DPT_OPE","GRP_MET_ARX"
"Users","Ignace","VERONNEAU","OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","Corporate","Opérationnel","Administrateur Réseaux","127","+33 1 42 92 81 46","75008","Paris","55 Rue du Faubourg Saint-Honoré","Corporate User","CN=PROULX Marjolaine (marjolaine.proulx),OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","FR","GRP_DPT_OPE","GRP_MET_ARX"
"Users","Aubine","LAUZIER","OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","Corporate","Opérationnel","Administrateur Réseaux","127","+33 1 42 92 81 47","75008","Paris","55 Rue du Faubourg Saint-Honoré","Corporate User","CN=PROULX Marjolaine (marjolaine.proulx),OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","FR","GRP_DPT_OPE","GRP_MET_ARX"
"Users","Rule","TOLLMACHE","OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","Corporate","Opérationnel","Administrateur Réseaux","127","+33 1 42 92 81 48","75008","Paris","55 Rue du Faubourg Saint-Honoré","Corporate User","CN=PROULX Marjolaine (marjolaine.proulx),OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","FR","GRP_DPT_OPE","GRP_MET_ARX"
"Users","Valiant","BERTRAND","OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","Corporate","Opérationnel","Administrateur Base de données","128","+33 1 42 92 81 49","75008","Paris","55 Rue du Faubourg Saint-Honoré","Corporate User","CN=PROULX Marjolaine (marjolaine.proulx),OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","FR","GRP_DPT_OPE","GRP_MET_ABD"
"Users","Frédéric","PLAISANCE","OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","Corporate","Opérationnel","Administrateur Base de données","128","+33 1 42 92 81 50","75008","Paris","55 Rue du Faubourg Saint-Honoré","Corporate User","CN=PROULX Marjolaine (marjolaine.proulx),OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","FR","GRP_DPT_OPE","GRP_MET_ABD"
"Users","Gauthier","DENIGER","OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","Corporate","Bureau d’étude","Responsable Bureau d’étude","124","+33 1 42 92 81 51","75008","Paris","55 Rue du Faubourg Saint-Honoré","Corporate User","CN=CYR Maurice (maurice.cyr),OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","FR","GRP_DPT_BUE","GRP_MET_REB"
"Users","Laurent","FRANCOEUR","OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","Corporate","Bureau d’étude","Chef de Projet","129","+33 1 42 92 81 52","75008","Paris","55 Rue du Faubourg Saint-Honoré","Corporate User","CN=DENIGER Gauthier (gauthier.deniger),OU=Users,OU=Paris,OU=Sites,OU=CORP,DC=corp,DC=priv","FR","GRP_DPT_BUE","GRP_MET_CHP"
